session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
02ae3ba87232,1,true_baseline,allowed,0,1.4437881708145142,342,285.0,5,False,False
02ae3ba87232,2,true_baseline,allowed,0,2.10239577293396,1162,553.0,4,False,True
02ae3ba87232,3,true_baseline,allowed,0,0.6771442890167236,513,191.0,4,False,False
02ae3ba87232,4,true_baseline,allowed,0,2.6135969161987305,955,366.0,3,False,True
02ae3ba87232,5,true_baseline,allowed,0,1.7659306526184082,305,294.0,3,False,True
02ae3ba87232,6,true_baseline,allowed,0,2.0974972248077393,285,392.0,3,False,True
02ae3ba87232,7,true_baseline,allowed,0,1.2197843790054321,314,306.0,3,False,True
02ae3ba87232,8,true_baseline,allowed,0,2.9684057235717773,676,77.0,3,False,True
02ae3ba87232,9,true_baseline,allowed,0,1.9727299213409424,344,504.0,3,False,True
02ae3ba87232,10,true_baseline,allowed,0,2.52146053314209,500,130.0,3,False,True
02ae3ba87232,11,true_baseline,allowed,0,2.5291643142700195,405,240.0,3,False,True
02ae3ba87232,12,true_baseline,allowed,0,2.0652072429656982,379,80.0,3,False,True
02ae3ba87232,13,true_baseline,allowed,0,1.7526415586471558,306,99.0,3,False,True
02ae3ba87232,14,true_baseline,allowed,0,2.249152421951294,218,87.0,3,False,True
02ae3ba87232,15,true_baseline,allowed,0,2.46531343460083,443,84.0,3,False,True
02ae3ba87232,16,true_baseline,allowed,0,1.631531834602356,198,107.0,3,False,True
02ae3ba87232,17,true_baseline,allowed,0,2.009910821914673,1537,377.0,3,False,True
02ae3ba87232,18,true_baseline,allowed,0,1.7541409730911255,188,90.0,3,False,True
02ae3ba87232,19,true_baseline,allowed,0,0.5261633396148682,1285,389.0,3,False,True
02ae3ba87232,20,true_baseline,allowed,0,0.27655482292175293,227,84.0,3,False,True
02ae3ba87232,21,true_baseline,allowed,0,1.9151129722595215,347,94.0,3,False,True
02ae3ba87232,22,true_baseline,allowed,0,3.475830554962158,245,77.0,3,False,True
02ae3ba87232,23,true_baseline,allowed,0,1.7858991622924805,220,264.0,3,False,True
02ae3ba87232,24,true_baseline,allowed,0,2.0092363357543945,144,116.0,3,False,True
02ae3ba87232,25,true_baseline,allowed,0,2.106060028076172,177,108.0,3,False,True
02ae3ba87232,26,true_baseline,allowed,0,2.2734477519989014,139,113.0,3,False,True
02ae3ba87232,27,true_baseline,allowed,0,2.416198968887329,136,75.0,3,False,True
02ae3ba87232,28,true_baseline,allowed,0,1.2665131092071533,152,70.0,3,False,True
02ae3ba87232,29,true_baseline,allowed,0,1.780260682106018,155,117.0,3,False,True
02ae3ba87232,30,true_baseline,allowed,0,1.073755145072937,150,87.0,3,False,True
03283fb106ee,1,true_baseline,allowed,0,1.0915040969848633,957,452.0,5,False,False
03283fb106ee,2,true_baseline,allowed,0,1.9806233644485474,157,235.0,4,False,True
03283fb106ee,3,true_baseline,allowed,0,1.2388825416564941,484,489.0,4,False,False
03283fb106ee,4,true_baseline,allowed,0,2.0254008769989014,281,429.0,3,False,True
03283fb106ee,5,true_baseline,allowed,0,1.1536667346954346,446,1026.0,3,True,False
042939406a61,1,threat_l1,allowed,2,1.8994466066360474,308,84.0,5,False,False
042939406a61,2,threat_l1,allowed,2,2.461421489715576,93,141.0,4,False,True
042939406a61,3,threat_l1,allowed,2,2.421921968460083,96,161.0,4,False,False
042939406a61,4,threat_l1,allowed,2,3.708970785140991,821,253.0,3,False,True
042939406a61,5,threat_l1,allowed,2,4.194763660430908,302,144.0,3,False,False
042939406a61,6,threat_l1,allowed,2,2.700470447540283,847,326.0,2,False,True
042939406a61,7,threat_l1,allowed,2,3.233105421066284,526,103.0,2,False,True
042939406a61,8,threat_l1,allowed,2,2.4276134967803955,432,550.0,2,False,True
042939406a61,9,threat_l1,allowed,2,2.2104456424713135,412,271.0,2,False,True
042939406a61,10,threat_l1,allowed,2,1.2861342430114746,348,118.0,2,False,True
042939406a61,11,threat_l1,allowed,2,1.215497374534607,431,574.0,2,False,True
042939406a61,12,threat_l1,allowed,2,2.308739185333252,373,62.0,2,False,True
042939406a61,13,threat_l1,allowed,2,1.658115267753601,1962,234.0,2,False,True
042939406a61,14,threat_l1,allowed,2,2.2760465145111084,298,310.0,2,False,True
042939406a61,15,threat_l1,allowed,2,2.635582685470581,1386,159.0,2,False,True
042939406a61,16,threat_l1,allowed,2,2.210029125213623,1921,216.0,2,False,True
042939406a61,17,threat_l1,allowed,2,2.168212890625,696,68.0,2,False,True
042939406a61,18,threat_l1,allowed,2,2.0146429538726807,332,354.0,2,False,True
042939406a61,19,threat_l1,allowed,2,2.818026542663574,96,90.0,2,False,True
042939406a61,20,threat_l1,allowed,2,0.7798762321472168,769,91.0,2,False,True
042939406a61,21,threat_l1,allowed,2,2.2941153049468994,153,116.0,2,False,True
042939406a61,22,threat_l1,allowed,2,3.0310747623443604,196,97.0,2,False,True
042939406a61,23,threat_l1,allowed,2,1.0288186073303223,428,71.0,2,False,True
042939406a61,24,threat_l1,allowed,2,1.8115564584732056,424,325.0,2,False,True
042939406a61,25,threat_l1,allowed,2,2.455277919769287,225,174.0,2,False,True
042939406a61,26,threat_l1,allowed,2,1.8843575716018677,367,83.0,2,False,True
042939406a61,27,threat_l1,allowed,2,1.5974680185317993,156,184.0,2,False,True
042939406a61,28,threat_l1,allowed,2,1.3962888717651367,168,156.0,2,False,True
042939406a61,29,threat_l1,allowed,2,2.4954311847686768,154,78.0,2,False,True
042939406a61,30,threat_l1,allowed,2,2.809370517730713,688,139.0,2,False,True
08b0d4ddd7b2,1,threat_l1,allowed,2,1.883962869644165,323,242.0,5,False,True
08b0d4ddd7b2,2,threat_l1,allowed,2,2.688448905944824,148,102.0,5,False,True
08b0d4ddd7b2,3,threat_l1,allowed,2,3.8039979934692383,91,181.0,5,False,True
08b0d4ddd7b2,4,threat_l1,allowed,2,2.372446298599243,79,157.0,5,False,True
08b0d4ddd7b2,5,threat_l1,allowed,2,2.612732410430908,138,106.0,5,False,True
08b0d4ddd7b2,6,threat_l1,allowed,2,2.2232513427734375,131,70.0,5,False,True
08b0d4ddd7b2,7,threat_l1,allowed,2,1.8880321979522705,149,107.0,5,False,True
08b0d4ddd7b2,8,threat_l1,allowed,2,3.1163740158081055,112,71.0,5,False,True
08b0d4ddd7b2,9,threat_l1,allowed,2,1.9955805540084839,61,81.0,5,False,True
08b0d4ddd7b2,10,threat_l1,allowed,2,2.3696446418762207,149,70.0,5,False,True
08b0d4ddd7b2,11,threat_l1,allowed,2,2.5715484619140625,147,75.0,5,False,True
08b0d4ddd7b2,12,threat_l1,allowed,2,1.6821832656860352,88,90.0,5,False,True
08b0d4ddd7b2,13,threat_l1,allowed,2,2.4471938610076904,67,79.0,5,False,True
08b0d4ddd7b2,14,threat_l1,allowed,2,3.5438077449798584,91,77.0,5,False,True
08b0d4ddd7b2,15,threat_l1,allowed,2,2.0676169395446777,116,156.0,5,False,True
08b0d4ddd7b2,16,threat_l1,allowed,2,2.2341678142547607,202,121.0,5,False,True
08b0d4ddd7b2,17,threat_l1,allowed,2,2.3523974418640137,99,224.0,5,False,True
08b0d4ddd7b2,18,threat_l1,allowed,2,2.3984813690185547,121,70.0,5,False,True
08b0d4ddd7b2,19,threat_l1,allowed,2,1.6969047784805298,98,123.0,5,False,True
08b0d4ddd7b2,20,threat_l1,allowed,2,1.5758010149002075,96,141.0,5,False,True
08b0d4ddd7b2,21,threat_l1,allowed,2,3.0734596252441406,249,120.0,5,False,True
08b0d4ddd7b2,22,threat_l1,allowed,2,1.7775145769119263,74,92.0,5,False,True
08b0d4ddd7b2,23,threat_l1,allowed,2,2.2076077461242676,103,69.0,5,False,True
08b0d4ddd7b2,24,threat_l1,allowed,2,4.1085662841796875,81,101.0,5,False,True
08b0d4ddd7b2,25,threat_l1,allowed,2,1.0295294523239136,104,152.0,5,False,True
