session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
013f4b9ea956,1,threat_l2,allowed,3,1.413569688796997,171,170.0,5,False,False
013f4b9ea956,2,threat_l2,allowed,3,2.35404372215271,68,86.0,4,False,True
013f4b9ea956,3,threat_l2,allowed,3,1.8225107192993164,681,320.0,4,False,True
013f4b9ea956,4,threat_l2,allowed,3,1.818674921989441,438,322.0,4,False,True
013f4b9ea956,5,threat_l2,allowed,3,1.8605669736862183,437,309.0,4,False,True
013f4b9ea956,6,threat_l2,allowed,3,2.3022031784057617,319,167.0,4,False,True
013f4b9ea956,7,threat_l2,allowed,3,2.256364107131958,1265,82.0,4,False,True
013f4b9ea956,8,threat_l2,allowed,3,1.7804129123687744,237,271.0,4,False,True
013f4b9ea956,9,threat_l2,allowed,3,1.6662676334381104,331,131.0,4,False,True
013f4b9ea956,10,threat_l2,allowed,3,1.3323308229446411,376,587.0,4,False,True
013f4b9ea956,11,threat_l2,allowed,3,1.7141523361206055,276,219.0,4,False,True
013f4b9ea956,12,threat_l2,allowed,3,1.9157373905181885,402,256.0,4,False,True
013f4b9ea956,13,threat_l2,allowed,3,2.544248580932617,1052,721.0,4,False,True
013f4b9ea956,14,threat_l2,allowed,3,1.837927222251892,512,128.0,4,False,True
013f4b9ea956,15,threat_l2,allowed,3,1.1358067989349365,315,292.0,4,False,True
013f4b9ea956,16,threat_l2,allowed,3,1.434367299079895,332,115.0,4,False,True
013f4b9ea956,17,threat_l2,allowed,3,1.6597750186920166,107,68.0,4,False,True
013f4b9ea956,18,threat_l2,allowed,3,1.745612621307373,246,159.0,4,False,True
013f4b9ea956,19,threat_l2,allowed,3,1.671136498451233,494,69.0,4,False,True
013f4b9ea956,20,threat_l2,allowed,3,1.7393194437026978,285,250.0,4,False,True
013f4b9ea956,21,threat_l2,allowed,3,1.3313424587249756,445,232.0,4,False,True
013f4b9ea956,22,threat_l2,allowed,3,1.0225811004638672,130,97.0,4,False,True
013f4b9ea956,23,threat_l2,allowed,3,1.1546573638916016,218,232.0,4,False,True
013f4b9ea956,24,threat_l2,allowed,3,1.586315393447876,166,106.0,4,False,True
013f4b9ea956,25,threat_l2,allowed,3,2.1341285705566406,114,98.0,4,False,True
013f4b9ea956,26,threat_l2,allowed,3,1.0056129693984985,117,163.0,4,False,True
013f4b9ea956,27,threat_l2,allowed,3,2.6145968437194824,243,168.0,4,False,True
013f4b9ea956,28,threat_l2,allowed,3,0.9853603839874268,80,86.0,4,False,True
013f4b9ea956,29,threat_l2,allowed,3,2.20096755027771,145,150.0,4,False,True
013f4b9ea956,30,threat_l2,allowed,3,1.9956648349761963,434,58.0,4,False,True
0bc0b4ff694d,1,threat_l1,allowed,2,1.512617826461792,187,115.0,5,False,True
0bc0b4ff694d,2,threat_l1,allowed,2,2.6867213249206543,356,172.0,5,False,True
0bc0b4ff694d,3,threat_l1,allowed,2,2.696945905685425,101,163.0,5,False,True
0bc0b4ff694d,4,threat_l1,allowed,2,1.85975980758667,374,96.0,5,False,True
0bc0b4ff694d,5,threat_l1,allowed,2,2.8125767707824707,113,140.0,5,False,True
0bc0b4ff694d,6,threat_l1,allowed,2,2.5131378173828125,123,226.0,5,False,True
0bc0b4ff694d,7,threat_l1,allowed,2,-0.14907515048980713,181,84.0,5,False,True
0bc0b4ff694d,8,threat_l1,allowed,2,2.014112710952759,122,71.0,5,False,True
0bc0b4ff694d,9,threat_l1,allowed,2,1.4439138174057007,170,73.0,5,False,True
0bc0b4ff694d,10,threat_l1,allowed,2,1.7106468677520752,130,81.0,5,False,True
0bc0b4ff694d,11,threat_l1,allowed,2,1.5657217502593994,78,87.0,5,False,True
0bc0b4ff694d,12,threat_l1,allowed,2,1.1627049446105957,82,82.0,5,False,True
0bc0b4ff694d,13,threat_l1,allowed,2,3.0828917026519775,181,59.0,5,False,True
0bc0b4ff694d,14,threat_l1,allowed,2,2.338057518005371,150,77.0,5,False,True
0bc0b4ff694d,15,threat_l1,allowed,2,2.3898942470550537,57,174.0,5,False,True
0bc0b4ff694d,16,threat_l1,allowed,2,1.2973324060440063,148,90.0,5,False,True
0bc0b4ff694d,17,threat_l1,allowed,2,2.067392587661743,248,86.0,5,False,True
0bc0b4ff694d,18,threat_l1,allowed,2,1.7126015424728394,90,57.0,5,False,True
0bc0b4ff694d,19,threat_l1,allowed,2,2.5521273612976074,68,62.0,5,False,True
0bc0b4ff694d,20,threat_l1,allowed,2,1.8321139812469482,187,84.0,5,False,True
0bc0b4ff694d,21,threat_l1,allowed,2,1.8167927265167236,208,65.0,5,False,True
0bc0b4ff694d,22,threat_l1,allowed,2,2.460574150085449,96,78.0,5,False,True
0bc0b4ff694d,23,threat_l1,allowed,2,2.0853257179260254,100,127.0,5,False,True
0bc0b4ff694d,24,threat_l1,allowed,2,2.1784069538116455,237,75.0,5,False,True
0bc0b4ff694d,25,threat_l1,allowed,2,1.5029549598693848,79,125.0,5,False,True
0bc0b4ff694d,26,threat_l1,allowed,2,2.441575050354004,87,81.0,5,False,True
0bc0b4ff694d,27,threat_l1,allowed,2,3.244035005569458,86,70.0,5,False,True
0bc0b4ff694d,28,threat_l1,allowed,2,1.538346290588379,102,76.0,5,False,True
0bc0b4ff694d,29,threat_l1,allowed,2,2.4062960147857666,91,81.0,5,False,True
0bc0b4ff694d,30,threat_l1,allowed,2,2.9451897144317627,134,116.0,5,False,True
0f72d1216cfe,1,threat_l1,not_allowed,2,2.027979850769043,276,,5,False,True
0f72d1216cfe,2,threat_l1,not_allowed,2,1.9107928276062012,146,,5,False,True
0f72d1216cfe,3,threat_l1,not_allowed,2,2.469686985015869,114,,5,False,True
0f72d1216cfe,4,threat_l1,not_allowed,2,3.0934290885925293,98,,5,False,True
0f72d1216cfe,5,threat_l1,not_allowed,2,1.941580057144165,164,,5,False,True
0f72d1216cfe,6,threat_l1,not_allowed,2,2.4781248569488525,104,,5,False,True
0f72d1216cfe,7,threat_l1,not_allowed,2,2.4845306873321533,155,,5,False,True
0f72d1216cfe,8,threat_l1,not_allowed,2,0.9753755331039429,185,,5,False,True
0f72d1216cfe,9,threat_l1,not_allowed,2,2.0162315368652344,151,,5,False,True
0f72d1216cfe,10,threat_l1,not_allowed,2,1.3434481620788574,154,,5,False,True
0f72d1216cfe,11,threat_l1,not_allowed,2,1.9872891902923584,229,,5,False,True
0f72d1216cfe,12,threat_l1,not_allowed,2,2.206571102142334,165,,5,False,True
0f72d1216cfe,13,threat_l1,not_allowed,2,1.0939662456512451,118,,5,False,True
0f72d1216cfe,14,threat_l1,not_allowed,2,2.3772151470184326,197,,5,False,True
0f72d1216cfe,15,threat_l1,not_allowed,2,2.1524059772491455,150,,5,False,True
0f72d1216cfe,16,threat_l1,not_allowed,2,2.169175624847412,90,,5,False,True
0f72d1216cfe,17,threat_l1,not_allowed,2,2.438732624053955,223,,5,False,True
0f72d1216cfe,18,threat_l1,not_allowed,2,1.978299856185913,86,,5,False,True
0f72d1216cfe,19,threat_l1,not_allowed,2,2.1716856956481934,99,,5,False,True
0f72d1216cfe,20,threat_l1,not_allowed,2,2.1362907886505127,86,,5,False,True
0f72d1216cfe,21,threat_l1,not_allowed,2,2.4174551963806152,98,,5,False,True
0f72d1216cfe,22,threat_l1,not_allowed,2,2.034813165664673,103,,5,False,True
0f72d1216cfe,23,threat_l1,not_allowed,2,1.8840625286102295,83,,5,False,True
0f72d1216cfe,24,threat_l1,not_allowed,2,2.587336301803589,192,,5,False,True
0f72d1216cfe,25,threat_l1,not_allowed,2,2.3764970302581787,87,,5,False,True
0f72d1216cfe,26,threat_l1,not_allowed,2,2.359421730041504,102,,5,False,True
0f72d1216cfe,27,threat_l1,not_allowed,2,1.4182907342910767,117,,5,False,True
0f72d1216cfe,28,threat_l1,not_allowed,2,2.4697086811065674,96,,5,False,True
0f72d1216cfe,29,threat_l1,not_allowed,2,2.2669403553009033,68,,5,False,True
0f72d1216cfe,30,threat_l1,not_allowed,2,3.6620101928710938,89,,5,False,True
11fbec8e6fcf,1,true_baseline,not_allowed,0,-0.4305109977722168,160,,5,False,True
11fbec8e6fcf,2,true_baseline,not_allowed,0,1.9729083776474,246,,5,False,True
11fbec8e6fcf,3,true_baseline,not_allowed,0,2.0485517978668213,110,,5,False,True
11fbec8e6fcf,4,true_baseline,not_allowed,0,1.353458046913147,195,,5,False,True
11fbec8e6fcf,5,true_baseline,not_allowed,0,2.557751178741455,157,,5,False,True
11fbec8e6fcf,6,true_baseline,not_allowed,0,2.749516010284424,100,,5,False,True
11fbec8e6fcf,7,true_baseline,not_allowed,0,1.4761139154434204,160,,5,False,True
11fbec8e6fcf,8,true_baseline,not_allowed,0,0.6595704555511475,160,,5,False,True
11fbec8e6fcf,9,true_baseline,not_allowed,0,1.8194736242294312,155,,5,False,True
11fbec8e6fcf,10,true_baseline,not_allowed,0,1.230881690979004,148,,5,False,True
11fbec8e6fcf,11,true_baseline,not_allowed,0,1.8090925216674805,209,,5,False,True
11fbec8e6fcf,12,true_baseline,not_allowed,0,1.6137480735778809,89,,5,False,True
11fbec8e6fcf,13,true_baseline,not_allowed,0,2.1991324424743652,91,,5,False,True
11fbec8e6fcf,14,true_baseline,not_allowed,0,1.4602680206298828,77,,5,False,True
