session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
0d7fe0b35f21,1,threat_l1,allowed,2,3.0022778511047363,14437,11323.0,5,False,False
0d7fe0b35f21,2,threat_l1,allowed,2,3.137380838394165,571,639.0,4,False,True
0d7fe0b35f21,3,threat_l1,allowed,2,2.7815308570861816,238,5128.0,4,False,False
0d7fe0b35f21,4,threat_l1,allowed,2,2.2835276126861572,5653,2585.0,3,False,True
0d7fe0b35f21,5,threat_l1,allowed,2,2.862764835357666,8416,3689.0,3,False,False
0d7fe0b35f21,6,threat_l1,allowed,2,2.6426961421966553,694,2691.0,2,False,True
0d7fe0b35f21,7,threat_l1,allowed,2,2.4105453491210938,248,2856.0,2,False,True
0d7fe0b35f21,8,threat_l1,allowed,2,2.478609561920166,14918,8402.0,2,False,False
0d7fe0b35f21,9,threat_l1,allowed,2,2.848649501800537,558,1392.0,1,False,True
0d7fe0b35f21,10,threat_l1,allowed,2,2.5738043785095215,8362,8605.0,1,True,False
0e4ed2d2bdda,1,baseline_flagship,allowed,1,0.00682520866394043,3750,317.0,5,False,False
0e4ed2d2bdda,2,baseline_flagship,allowed,1,0.2832075357437134,3814,3474.0,4,False,True
0e4ed2d2bdda,3,baseline_flagship,allowed,1,0.7699487209320068,559,1418.0,4,False,False
0e4ed2d2bdda,4,baseline_flagship,allowed,1,0.8988074064254761,1105,2219.0,3,False,True
0e4ed2d2bdda,5,baseline_flagship,allowed,1,1.3527796268463135,6028,3009.0,3,False,False
0e4ed2d2bdda,6,baseline_flagship,allowed,1,1.321387767791748,1036,3266.0,2,False,False
0e4ed2d2bdda,7,baseline_flagship,allowed,1,1.6895828247070312,429,3350.0,1,False,True
0e4ed2d2bdda,8,baseline_flagship,allowed,1,0.7417316436767578,579,5775.0,1,True,False
122caedbb5af,1,true_baseline,allowed,0,-0.4728226661682129,649,244.0,5,False,False
122caedbb5af,2,true_baseline,allowed,0,1.514758825302124,737,2788.0,4,False,True
122caedbb5af,3,true_baseline,allowed,0,-0.04741191864013672,1002,3215.0,4,False,False
122caedbb5af,4,true_baseline,allowed,0,1.9062929153442383,744,4327.0,3,False,True
122caedbb5af,5,true_baseline,allowed,0,1.2393656969070435,1201,1401.0,3,False,False
122caedbb5af,6,true_baseline,allowed,0,2.2281129360198975,8394,3008.0,2,False,False
122caedbb5af,7,true_baseline,allowed,0,1.9764399528503418,565,1904.0,1,False,True
122caedbb5af,8,true_baseline,allowed,0,1.8549617528915405,532,1297.0,1,False,True
122caedbb5af,9,true_baseline,allowed,0,1.9959505796432495,339,2328.0,1,False,True
122caedbb5af,10,true_baseline,allowed,0,1.5902884006500244,1843,2189.0,1,False,True
122caedbb5af,11,true_baseline,allowed,0,1.6969071626663208,727,2901.0,1,False,True
122caedbb5af,12,true_baseline,allowed,0,1.585979700088501,525,1977.0,1,False,True
122caedbb5af,13,true_baseline,allowed,0,1.6459360122680664,1171,1984.0,1,False,True
122caedbb5af,14,true_baseline,allowed,0,1.8747082948684692,435,2936.0,1,False,True
122caedbb5af,15,true_baseline,allowed,0,0.5921095609664917,451,837.0,1,False,True
122caedbb5af,16,true_baseline,allowed,0,1.3416005373001099,736,2048.0,1,False,True
122caedbb5af,17,true_baseline,allowed,0,0.5515792369842529,310,454.0,1,False,True
122caedbb5af,18,true_baseline,allowed,0,2.1092002391815186,431,1693.0,1,False,True
122caedbb5af,19,true_baseline,allowed,0,1.159252643585205,345,987.0,1,False,True
122caedbb5af,20,true_baseline,allowed,0,1.9523000717163086,375,996.0,1,False,True
122caedbb5af,21,true_baseline,allowed,0,1.0289218425750732,743,1465.0,1,False,True
122caedbb5af,22,true_baseline,allowed,0,1.658506989479065,74,904.0,1,False,True
122caedbb5af,23,true_baseline,allowed,0,1.320210337638855,75,353.0,1,False,True
122caedbb5af,24,true_baseline,allowed,0,1.3278183937072754,395,631.0,1,False,True
122caedbb5af,25,true_baseline,allowed,0,1.780758023262024,110,1778.0,1,False,True
122caedbb5af,26,true_baseline,allowed,0,0.7459251880645752,318,842.0,1,False,True
122caedbb5af,27,true_baseline,allowed,0,1.0209367275238037,81,709.0,1,False,True
122caedbb5af,28,true_baseline,allowed,0,2.2765045166015625,62,1075.0,1,False,True
122caedbb5af,29,true_baseline,allowed,0,1.7434492111206055,126,3373.0,1,False,True
122caedbb5af,30,true_baseline,allowed,0,1.2583427429199219,44,599.0,1,False,True
191681faaf9b,1,threat_l3,allowed,4,1.4673877954483032,1875,2216.0,5,False,False
191681faaf9b,2,threat_l3,allowed,4,3.2991321086883545,3699,5133.0,4,False,True
191681faaf9b,3,threat_l3,allowed,4,2.9547319412231445,1554,8292.0,4,False,False
191681faaf9b,4,threat_l3,allowed,4,2.899385690689087,1337,3016.0,3,False,True
191681faaf9b,5,threat_l3,allowed,4,3.449125289916992,5782,961.0,3,False,True
191681faaf9b,6,threat_l3,allowed,4,2.4261629581451416,16041,7803.0,3,False,False
191681faaf9b,7,threat_l3,allowed,4,2.2411186695098877,6163,3275.0,2,True,False
1d7928460b26,1,threat_l3,allowed,4,2.62827467918396,1674,2378.0,5,False,False
1d7928460b26,2,threat_l3,allowed,4,3.0065274238586426,2741,2158.0,4,False,True
1d7928460b26,3,threat_l3,allowed,4,3.256683826446533,4211,3453.0,4,False,False
1d7928460b26,4,threat_l3,allowed,4,3.1728694438934326,361,1732.0,3,False,True
1d7928460b26,5,threat_l3,allowed,4,2.8028581142425537,458,562.0,3,False,True
1d7928460b26,6,threat_l3,allowed,4,2.737983226776123,1796,6250.0,3,False,False
1d7928460b26,7,threat_l3,allowed,4,1.260473608970642,817,902.0,2,False,True
1d7928460b26,8,threat_l3,allowed,4,2.639949321746826,3409,4860.0,2,False,True
1d7928460b26,9,threat_l3,allowed,4,2.3454291820526123,360,1759.0,2,False,True
1d7928460b26,10,threat_l3,allowed,4,1.7267732620239258,546,395.0,2,False,True
1d7928460b26,11,threat_l3,allowed,4,2.1982200145721436,282,539.0,2,False,True
1d7928460b26,12,threat_l3,allowed,4,2.3819289207458496,692,1002.0,2,False,True
1d7928460b26,13,threat_l3,allowed,4,3.647575855255127,623,978.0,2,False,True
1d7928460b26,14,threat_l3,allowed,4,3.0260844230651855,325,496.0,2,False,True
1d7928460b26,15,threat_l3,allowed,4,2.4194889068603516,749,1089.0,2,False,True
1d7928460b26,16,threat_l3,allowed,4,2.50372314453125,471,1569.0,2,False,True
1d7928460b26,17,threat_l3,allowed,4,2.2219417095184326,1294,1340.0,2,False,True
1d7928460b26,18,threat_l3,allowed,4,3.543928861618042,373,1720.0,2,False,True
1d7928460b26,19,threat_l3,allowed,4,3.277198076248169,1203,1265.0,2,False,True
1d7928460b26,20,threat_l3,allowed,4,3.029069662094116,312,1307.0,2,False,True
1d7928460b26,21,threat_l3,allowed,4,3.588630199432373,396,1010.0,2,False,True
1d7928460b26,22,threat_l3,allowed,4,2.5722289085388184,59,509.0,2,False,True
1d7928460b26,23,threat_l3,allowed,4,2.9163222312927246,125,1947.0,2,False,True
1d7928460b26,24,threat_l3,allowed,4,3.3288073539733887,461,1041.0,2,False,True
1d7928460b26,25,threat_l3,allowed,4,3.579911708831787,315,674.0,2,False,True
