session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
017ee0315bfd,1,baseline_flagship,not_allowed,1,2.8688411712646484,358,,5,False,False
017ee0315bfd,2,baseline_flagship,not_allowed,1,2.743040084838867,918,,4,False,False
017ee0315bfd,3,baseline_flagship,not_allowed,1,2.5325145721435547,560,,3,False,False
017ee0315bfd,4,baseline_flagship,not_allowed,1,2.362368106842041,533,,2,False,False
017ee0315bfd,5,baseline_flagship,not_allowed,1,1.8128714561462402,222,,1,False,False
02ae3ba87232,1,true_baseline,allowed,0,2.653618574142456,342,285.0,5,False,False
02ae3ba87232,2,true_baseline,allowed,0,2.399554491043091,1162,553.0,4,False,True
02ae3ba87232,3,true_baseline,allowed,0,1.9185384511947632,513,191.0,4,False,False
02ae3ba87232,4,true_baseline,allowed,0,2.3786399364471436,955,366.0,3,False,True
02ae3ba87232,5,true_baseline,allowed,0,2.5869741439819336,305,294.0,3,False,True
02ae3ba87232,6,true_baseline,allowed,0,2.856381416320801,285,392.0,3,False,True
02ae3ba87232,7,true_baseline,allowed,0,3.251283645629883,314,306.0,3,False,True
02ae3ba87232,8,true_baseline,allowed,0,1.317827820777893,676,77.0,3,False,True
02ae3ba87232,9,true_baseline,allowed,0,1.7617770433425903,344,504.0,3,False,True
02ae3ba87232,10,true_baseline,allowed,0,2.048264503479004,500,130.0,3,False,True
02ae3ba87232,11,true_baseline,allowed,0,1.7723209857940674,405,240.0,3,False,True
02ae3ba87232,12,true_baseline,allowed,0,2.0532968044281006,379,80.0,3,False,True
02ae3ba87232,13,true_baseline,allowed,0,1.6739037036895752,306,99.0,3,False,True
02ae3ba87232,14,true_baseline,allowed,0,2.5594582557678223,218,87.0,3,False,True
02ae3ba87232,15,true_baseline,allowed,0,1.6610207557678223,443,84.0,3,False,True
02ae3ba87232,16,true_baseline,allowed,0,2.5071396827697754,198,107.0,3,False,True
02ae3ba87232,17,true_baseline,allowed,0,1.8441119194030762,1537,377.0,3,False,True
02ae3ba87232,18,true_baseline,allowed,0,1.2913386821746826,188,90.0,3,False,True
02ae3ba87232,19,true_baseline,allowed,0,2.499479293823242,1285,389.0,3,False,True
02ae3ba87232,20,true_baseline,allowed,0,2.174091339111328,227,84.0,3,False,True
02ae3ba87232,21,true_baseline,allowed,0,0.9278401136398315,347,94.0,3,False,True
02ae3ba87232,22,true_baseline,allowed,0,1.4390922784805298,245,77.0,3,False,True
02ae3ba87232,23,true_baseline,allowed,0,2.0578486919403076,220,264.0,3,False,True
02ae3ba87232,24,true_baseline,allowed,0,2.0977187156677246,144,116.0,3,False,True
02ae3ba87232,25,true_baseline,allowed,0,3.535370349884033,177,108.0,3,False,True
02ae3ba87232,26,true_baseline,allowed,0,1.5310536623001099,139,113.0,3,False,True
02ae3ba87232,27,true_baseline,allowed,0,1.7190368175506592,136,75.0,3,False,True
02ae3ba87232,28,true_baseline,allowed,0,2.0499069690704346,152,70.0,3,False,True
02ae3ba87232,29,true_baseline,allowed,0,1.7141244411468506,155,117.0,3,False,True
02ae3ba87232,30,true_baseline,allowed,0,1.8490264415740967,150,87.0,3,False,True
03283fb106ee,1,true_baseline,allowed,0,1.1244361400604248,957,452.0,5,False,False
03283fb106ee,2,true_baseline,allowed,0,1.7992926836013794,157,235.0,4,False,True
03283fb106ee,3,true_baseline,allowed,0,1.7576916217803955,484,489.0,4,False,False
03283fb106ee,4,true_baseline,allowed,0,2.0362558364868164,281,429.0,3,False,True
03283fb106ee,5,true_baseline,allowed,0,1.7049479484558105,446,1026.0,3,True,False
042939406a61,1,threat_l1,allowed,2,1.7025814056396484,308,84.0,5,False,False
042939406a61,2,threat_l1,allowed,2,2.8228988647460938,93,141.0,4,False,True
042939406a61,3,threat_l1,allowed,2,1.9789209365844727,96,161.0,4,False,False
042939406a61,4,threat_l1,allowed,2,1.8893200159072876,821,253.0,3,False,True
042939406a61,5,threat_l1,allowed,2,2.057948112487793,302,144.0,3,False,False
042939406a61,6,threat_l1,allowed,2,1.6735916137695312,847,326.0,2,False,True
042939406a61,7,threat_l1,allowed,2,1.196455955505371,526,103.0,2,False,True
042939406a61,8,threat_l1,allowed,2,1.9694956541061401,432,550.0,2,False,True
042939406a61,9,threat_l1,allowed,2,2.1067445278167725,412,271.0,2,False,True
042939406a61,10,threat_l1,allowed,2,1.6095918416976929,348,118.0,2,False,True
042939406a61,11,threat_l1,allowed,2,1.4029802083969116,431,574.0,2,False,True
042939406a61,12,threat_l1,allowed,2,1.5739485025405884,373,62.0,2,False,True
042939406a61,13,threat_l1,allowed,2,1.1754871606826782,1962,234.0,2,False,True
042939406a61,14,threat_l1,allowed,2,1.3659842014312744,298,310.0,2,False,True
042939406a61,15,threat_l1,allowed,2,1.8717079162597656,1386,159.0,2,False,True
042939406a61,16,threat_l1,allowed,2,1.0046510696411133,1921,216.0,2,False,True
042939406a61,17,threat_l1,allowed,2,0.8223868608474731,696,68.0,2,False,True
042939406a61,18,threat_l1,allowed,2,2.222372055053711,332,354.0,2,False,True
042939406a61,19,threat_l1,allowed,2,1.5572192668914795,96,90.0,2,False,True
042939406a61,20,threat_l1,allowed,2,1.0335617065429688,769,91.0,2,False,True
042939406a61,21,threat_l1,allowed,2,1.085047721862793,153,116.0,2,False,True
042939406a61,22,threat_l1,allowed,2,1.7110912799835205,196,97.0,2,False,True
042939406a61,23,threat_l1,allowed,2,1.659137487411499,428,71.0,2,False,True
042939406a61,24,threat_l1,allowed,2,2.0328762531280518,424,325.0,2,False,True
042939406a61,25,threat_l1,allowed,2,1.7347655296325684,225,174.0,2,False,True
042939406a61,26,threat_l1,allowed,2,0.7445516586303711,367,83.0,2,False,True
042939406a61,27,threat_l1,allowed,2,1.6014268398284912,156,184.0,2,False,True
042939406a61,28,threat_l1,allowed,2,1.5502346754074097,168,156.0,2,False,True
042939406a61,29,threat_l1,allowed,2,2.128618001937866,154,78.0,2,False,True
042939406a61,30,threat_l1,allowed,2,1.700881004333496,688,139.0,2,False,True
0818e2273d39,1,true_baseline,not_allowed,0,1.4130349159240723,477,,5,False,False
0818e2273d39,2,true_baseline,not_allowed,0,1.8533252477645874,1028,,4,False,False
0818e2273d39,3,true_baseline,not_allowed,0,1.9964954853057861,382,,3,False,False
0818e2273d39,4,true_baseline,not_allowed,0,2.0580761432647705,2509,,2,False,False
0818e2273d39,5,true_baseline,not_allowed,0,1.8867857456207275,2758,,1,False,False
08b0d4ddd7b2,1,threat_l1,allowed,2,1.794289231300354,323,242.0,5,False,True
08b0d4ddd7b2,2,threat_l1,allowed,2,2.185204029083252,148,102.0,5,False,True
08b0d4ddd7b2,3,threat_l1,allowed,2,2.2638418674468994,91,181.0,5,False,True
08b0d4ddd7b2,4,threat_l1,allowed,2,2.46252179145813,79,157.0,5,False,True
08b0d4ddd7b2,5,threat_l1,allowed,2,2.3839988708496094,138,106.0,5,False,True
08b0d4ddd7b2,6,threat_l1,allowed,2,1.7221357822418213,131,70.0,5,False,True
08b0d4ddd7b2,7,threat_l1,allowed,2,2.4809212684631348,149,107.0,5,False,True
08b0d4ddd7b2,8,threat_l1,allowed,2,2.2546088695526123,112,71.0,5,False,True
08b0d4ddd7b2,9,threat_l1,allowed,2,2.128016233444214,61,81.0,5,False,True
08b0d4ddd7b2,10,threat_l1,allowed,2,1.5278788805007935,149,70.0,5,False,True
08b0d4ddd7b2,11,threat_l1,allowed,2,2.096831798553467,147,75.0,5,False,True
08b0d4ddd7b2,12,threat_l1,allowed,2,2.233081340789795,88,90.0,5,False,True
08b0d4ddd7b2,13,threat_l1,allowed,2,1.9341404438018799,67,79.0,5,False,True
08b0d4ddd7b2,14,threat_l1,allowed,2,1.6639177799224854,91,77.0,5,False,True
08b0d4ddd7b2,15,threat_l1,allowed,2,2.825366973876953,116,156.0,5,False,True
08b0d4ddd7b2,16,threat_l1,allowed,2,1.9384644031524658,202,121.0,5,False,True
08b0d4ddd7b2,17,threat_l1,allowed,2,2.464653491973877,99,224.0,5,False,True
08b0d4ddd7b2,18,threat_l1,allowed,2,2.596365451812744,121,70.0,5,False,True
08b0d4ddd7b2,19,threat_l1,allowed,2,2.3875136375427246,98,123.0,5,False,True
08b0d4ddd7b2,20,threat_l1,allowed,2,2.074138641357422,96,141.0,5,False,True
08b0d4ddd7b2,21,threat_l1,allowed,2,1.694399118423462,249,120.0,5,False,True
08b0d4ddd7b2,22,threat_l1,allowed,2,2.2382302284240723,74,92.0,5,False,True
08b0d4ddd7b2,23,threat_l1,allowed,2,1.6536219120025635,103,69.0,5,False,True
08b0d4ddd7b2,24,threat_l1,allowed,2,2.2737362384796143,81,101.0,5,False,True
08b0d4ddd7b2,25,threat_l1,allowed,2,2.2382965087890625,104,152.0,5,False,True
08b0d4ddd7b2,26,threat_l1,allowed,2,1.9312853813171387,110,132.0,5,False,True
