session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
033be5ae43e3,1,threat_l1,allowed,2,1.4521721601486206,368.0,87.0,5,False,False
033be5ae43e3,2,threat_l1,allowed,2,2.2384848594665527,458.0,486.0,4,False,True
033be5ae43e3,3,threat_l1,allowed,2,1.6538575887680054,94.0,113.0,4,False,False
033be5ae43e3,4,threat_l1,allowed,2,2.1084773540496826,850.0,175.0,3,False,True
033be5ae43e3,5,threat_l1,allowed,2,1.7458311319351196,516.0,79.0,3,False,False
033be5ae43e3,6,threat_l1,allowed,2,2.5111238956451416,237.0,248.0,2,False,True
033be5ae43e3,7,threat_l1,allowed,2,1.8617349863052368,642.0,224.0,2,False,True
033be5ae43e3,8,threat_l1,allowed,2,2.061422824859619,203.0,189.0,2,False,True
033be5ae43e3,9,threat_l1,allowed,2,1.8341891765594482,139.0,113.0,2,False,True
033be5ae43e3,10,threat_l1,allowed,2,2.1631722450256348,131.0,81.0,2,False,True
033be5ae43e3,11,threat_l1,allowed,2,1.7419281005859375,42.0,80.0,2,False,True
033be5ae43e3,12,threat_l1,allowed,2,2.1336634159088135,38.0,61.0,2,False,True
033be5ae43e3,13,threat_l1,allowed,2,1.617353081703186,52.0,132.0,2,False,True
033be5ae43e3,14,threat_l1,allowed,2,1.397627592086792,59.0,61.0,2,False,True
033be5ae43e3,15,threat_l1,allowed,2,1.4527299404144287,40.0,72.0,2,False,True
033be5ae43e3,16,threat_l1,allowed,2,2.032843589782715,58.0,89.0,2,False,True
033be5ae43e3,17,threat_l1,allowed,2,1.9785499572753906,39.0,93.0,2,False,True
033be5ae43e3,18,threat_l1,allowed,2,2.549877882003784,39.0,81.0,2,False,True
033be5ae43e3,19,threat_l1,allowed,2,1.7692158222198486,41.0,113.0,2,False,True
033be5ae43e3,20,threat_l1,allowed,2,1.8535966873168945,46.0,72.0,2,False,True
033be5ae43e3,21,threat_l1,allowed,2,2.1406002044677734,36.0,88.0,2,False,True
033be5ae43e3,22,threat_l1,allowed,2,1.7419281005859375,52.0,72.0,2,False,True
033be5ae43e3,23,threat_l1,allowed,2,1.7510106563568115,45.0,117.0,2,False,True
033be5ae43e3,24,threat_l1,allowed,2,1.9143201112747192,41.0,85.0,2,False,True
033be5ae43e3,25,threat_l1,allowed,2,2.1406002044677734,42.0,105.0,2,False,True
033be5ae43e3,26,threat_l1,allowed,2,1.88106107711792,42.0,67.0,2,False,True
033be5ae43e3,27,threat_l1,allowed,2,2.0935842990875244,41.0,62.0,2,False,True
033be5ae43e3,28,threat_l1,allowed,2,1.653106689453125,37.0,66.0,2,False,True
