session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
017ee0315bfd,1,baseline_flagship,not_allowed,1,2.9310123920440674,358,,5,False,False
017ee0315bfd,2,baseline_flagship,not_allowed,1,2.7775003910064697,918,,4,False,False
017ee0315bfd,3,baseline_flagship,not_allowed,1,2.5818681716918945,560,,3,False,False
017ee0315bfd,4,baseline_flagship,not_allowed,1,2.302844524383545,533,,2,False,False
017ee0315bfd,5,baseline_flagship,not_allowed,1,1.7994753122329712,222,,1,False,False
02ae3ba87232,1,true_baseline,allowed,0,2.664667844772339,342,285.0,5,False,False
02ae3ba87232,2,true_baseline,allowed,0,2.417879104614258,1162,553.0,4,False,True
02ae3ba87232,3,true_baseline,allowed,0,1.9430632591247559,513,191.0,4,False,False
02ae3ba87232,4,true_baseline,allowed,0,2.359602212905884,955,366.0,3,False,True
02ae3ba87232,5,true_baseline,allowed,0,2.5680325031280518,305,294.0,3,False,True
02ae3ba87232,6,true_baseline,allowed,0,2.883208751678467,285,392.0,3,False,True
02ae3ba87232,7,true_baseline,allowed,0,3.1881070137023926,314,306.0,3,False,True
02ae3ba87232,8,true_baseline,allowed,0,1.277416467666626,676,77.0,3,False,True
02ae3ba87232,9,true_baseline,allowed,0,1.902248501777649,344,504.0,3,False,True
02ae3ba87232,10,true_baseline,allowed,0,2.00894832611084,500,130.0,3,False,True
02ae3ba87232,11,true_baseline,allowed,0,1.7593353986740112,405,240.0,3,False,True
02ae3ba87232,12,true_baseline,allowed,0,2.086596965789795,379,80.0,3,False,True
02ae3ba87232,13,true_baseline,allowed,0,1.6199431419372559,306,99.0,3,False,True
02ae3ba87232,14,true_baseline,allowed,0,2.5097148418426514,218,87.0,3,False,True
02ae3ba87232,15,true_baseline,allowed,0,1.667668104171753,443,84.0,3,False,True
02ae3ba87232,16,true_baseline,allowed,0,2.574521541595459,198,107.0,3,False,True
02ae3ba87232,17,true_baseline,allowed,0,1.8243170976638794,1537,377.0,3,False,True
02ae3ba87232,18,true_baseline,allowed,0,1.3971824645996094,188,90.0,3,False,True
02ae3ba87232,19,true_baseline,allowed,0,2.567352294921875,1285,389.0,3,False,True
02ae3ba87232,20,true_baseline,allowed,0,2.0766143798828125,227,84.0,3,False,True
02ae3ba87232,21,true_baseline,allowed,0,0.9120368957519531,347,94.0,3,False,True
02ae3ba87232,22,true_baseline,allowed,0,1.4090200662612915,245,77.0,3,False,True
02ae3ba87232,23,true_baseline,allowed,0,2.055732011795044,220,264.0,3,False,True
02ae3ba87232,24,true_baseline,allowed,0,1.9556430578231812,144,116.0,3,False,True
02ae3ba87232,25,true_baseline,allowed,0,3.5932703018188477,177,108.0,3,False,True
02ae3ba87232,26,true_baseline,allowed,0,1.5045744180679321,139,113.0,3,False,True
02ae3ba87232,27,true_baseline,allowed,0,1.8016471862792969,136,75.0,3,False,True
02ae3ba87232,28,true_baseline,allowed,0,2.079636335372925,152,70.0,3,False,True
02ae3ba87232,29,true_baseline,allowed,0,1.7871525287628174,155,117.0,3,False,True
02ae3ba87232,30,true_baseline,allowed,0,1.8244918584823608,150,87.0,3,False,True
03283fb106ee,1,true_baseline,allowed,0,1.3839879035949707,957,452.0,5,False,False
03283fb106ee,2,true_baseline,allowed,0,1.8806849718093872,157,235.0,4,False,True
03283fb106ee,3,true_baseline,allowed,0,1.7605559825897217,484,489.0,4,False,False
03283fb106ee,4,true_baseline,allowed,0,1.9262763261795044,281,429.0,3,False,True
03283fb106ee,5,true_baseline,allowed,0,1.792263388633728,446,1026.0,3,True,False
042939406a61,1,threat_l1,allowed,2,1.7539122104644775,308,84.0,5,False,False
042939406a61,2,threat_l1,allowed,2,2.821781635284424,93,141.0,4,False,True
042939406a61,3,threat_l1,allowed,2,2.131077766418457,96,161.0,4,False,False
042939406a61,4,threat_l1,allowed,2,1.9293899536132812,821,253.0,3,False,True
042939406a61,5,threat_l1,allowed,2,2.019439935684204,302,144.0,3,False,False
042939406a61,6,threat_l1,allowed,2,1.7334229946136475,847,326.0,2,False,True
042939406a61,7,threat_l1,allowed,2,1.5001275539398193,526,103.0,2,False,True
042939406a61,8,threat_l1,allowed,2,2.004788875579834,432,550.0,2,False,True
042939406a61,9,threat_l1,allowed,2,2.0640196800231934,412,271.0,2,False,True
042939406a61,10,threat_l1,allowed,2,1.728644609451294,348,118.0,2,False,True
042939406a61,11,threat_l1,allowed,2,1.4105641841888428,431,574.0,2,False,True
042939406a61,12,threat_l1,allowed,2,1.6737850904464722,373,62.0,2,False,True
042939406a61,13,threat_l1,allowed,2,1.2661757469177246,1962,234.0,2,False,True
042939406a61,14,threat_l1,allowed,2,1.3820412158966064,298,310.0,2,False,True
042939406a61,15,threat_l1,allowed,2,1.9723236560821533,1386,159.0,2,False,True
042939406a61,16,threat_l1,allowed,2,1.1234290599822998,1921,216.0,2,False,True
042939406a61,17,threat_l1,allowed,2,0.8785989880561829,696,68.0,2,False,True
042939406a61,18,threat_l1,allowed,2,2.211193323135376,332,354.0,2,False,True
042939406a61,19,threat_l1,allowed,2,1.65950608253479,96,90.0,2,False,True
042939406a61,20,threat_l1,allowed,2,1.194431185722351,769,91.0,2,False,True
042939406a61,21,threat_l1,allowed,2,1.0497374534606934,153,116.0,2,False,True
042939406a61,22,threat_l1,allowed,2,1.7203614711761475,196,97.0,2,False,True
042939406a61,23,threat_l1,allowed,2,1.6575944423675537,428,71.0,2,False,True
042939406a61,24,threat_l1,allowed,2,2.000429391860962,424,325.0,2,False,True
042939406a61,25,threat_l1,allowed,2,1.7888544797897339,225,174.0,2,False,True
042939406a61,26,threat_l1,allowed,2,0.8215494155883789,367,83.0,2,False,True
042939406a61,27,threat_l1,allowed,2,1.586256742477417,156,184.0,2,False,True
042939406a61,28,threat_l1,allowed,2,1.5709855556488037,168,156.0,2,False,True
042939406a61,29,threat_l1,allowed,2,2.088672161102295,154,78.0,2,False,True
042939406a61,30,threat_l1,allowed,2,1.7587170600891113,688,139.0,2,False,True
0818e2273d39,1,true_baseline,not_allowed,0,1.4505783319473267,477,,5,False,False
0818e2273d39,2,true_baseline,not_allowed,0,1.9069709777832031,1028,,4,False,False
0818e2273d39,3,true_baseline,not_allowed,0,2.0503342151641846,382,,3,False,False
0818e2273d39,4,true_baseline,not_allowed,0,2.118438243865967,2509,,2,False,False
0818e2273d39,5,true_baseline,not_allowed,0,1.9211230278015137,2758,,1,False,False
08b0d4ddd7b2,1,threat_l1,allowed,2,1.8959249258041382,323,242.0,5,False,True
08b0d4ddd7b2,2,threat_l1,allowed,2,2.2323989868164062,148,102.0,5,False,True
08b0d4ddd7b2,3,threat_l1,allowed,2,2.2453532218933105,91,181.0,5,False,True
08b0d4ddd7b2,4,threat_l1,allowed,2,2.447497606277466,79,157.0,5,False,True
08b0d4ddd7b2,5,threat_l1,allowed,2,2.3367385864257812,138,106.0,5,False,True
08b0d4ddd7b2,6,threat_l1,allowed,2,1.7099676132202148,131,70.0,5,False,True
08b0d4ddd7b2,7,threat_l1,allowed,2,2.4029390811920166,149,107.0,5,False,True
08b0d4ddd7b2,8,threat_l1,allowed,2,2.2125394344329834,112,71.0,5,False,True
08b0d4ddd7b2,9,threat_l1,allowed,2,2.1620383262634277,61,81.0,5,False,True
08b0d4ddd7b2,10,threat_l1,allowed,2,1.5002518892288208,149,70.0,5,False,True
08b0d4ddd7b2,11,threat_l1,allowed,2,2.1188957691192627,147,75.0,5,False,True
08b0d4ddd7b2,12,threat_l1,allowed,2,2.2369635105133057,88,90.0,5,False,True
08b0d4ddd7b2,13,threat_l1,allowed,2,1.9919072389602661,67,79.0,5,False,True
08b0d4ddd7b2,14,threat_l1,allowed,2,1.6445964574813843,91,77.0,5,False,True
08b0d4ddd7b2,15,threat_l1,allowed,2,2.8415844440460205,116,156.0,5,False,True
08b0d4ddd7b2,16,threat_l1,allowed,2,1.922419786453247,202,121.0,5,False,True
08b0d4ddd7b2,17,threat_l1,allowed,2,2.5005767345428467,99,224.0,5,False,True
08b0d4ddd7b2,18,threat_l1,allowed,2,2.610713005065918,121,70.0,5,False,True
08b0d4ddd7b2,19,threat_l1,allowed,2,2.3347647190093994,98,123.0,5,False,True
08b0d4ddd7b2,20,threat_l1,allowed,2,2.084326982498169,96,141.0,5,False,True
08b0d4ddd7b2,21,threat_l1,allowed,2,1.657951831817627,249,120.0,5,False,True
08b0d4ddd7b2,22,threat_l1,allowed,2,2.2051234245300293,74,92.0,5,False,True
08b0d4ddd7b2,23,threat_l1,allowed,2,1.6590737104415894,103,69.0,5,False,True
08b0d4ddd7b2,24,threat_l1,allowed,2,2.296478748321533,81,101.0,5,False,True
08b0d4ddd7b2,25,threat_l1,allowed,2,2.224358558654785,104,152.0,5,False,True
08b0d4ddd7b2,26,threat_l1,allowed,2,1.984026312828064,110,132.0,5,False,True
08b0d4ddd7b2,27,threat_l1,allowed,2,1.9806219339370728,77,77.0,5,False,True
08b0d4ddd7b2,28,threat_l1,allowed,2,2.1477622985839844,67,160.0,5,False,True
08b0d4ddd7b2,29,threat_l1,allowed,2,2.330293893814087,161,82.0,5,False,True
08b0d4ddd7b2,30,threat_l1,allowed,2,1.796270489692688,115,85.0,5,False,True
09160abff747,1,true_baseline,allowed,0,0.2825976610183716,428,195.0,5,False,False
09160abff747,2,true_baseline,allowed,0,1.5838031768798828,749,604.0,4,False,True
09160abff747,3,true_baseline,allowed,0,1.5788366794586182,631,529.0,4,False,True
09160abff747,4,true_baseline,allowed,0,1.7791235446929932,1179,824.0,4,False,False
09160abff747,5,true_baseline,allowed,0,2.3682711124420166,560,320.0,3,False,True
09160abff747,6,true_baseline,allowed,0,2.2099785804748535,1078,561.0,3,False,True
09160abff747,7,true_baseline,allowed,0,1.4973690509796143,714,353.0,3,False,True
09160abff747,8,true_baseline,allowed,0,1.5340018272399902,614,239.0,3,False,True
09160abff747,9,true_baseline,allowed,0,2.220933437347412,541,491.0,3,False,True
09160abff747,10,true_baseline,allowed,0,1.0874360799789429,836,432.0,3,False,True
09160abff747,11,true_baseline,allowed,0,1.8462975025177002,453,371.0,3,False,True
09160abff747,12,true_baseline,allowed,0,1.3343782424926758,437,121.0,3,False,True
09160abff747,13,true_baseline,allowed,0,1.1794683933258057,442,725.0,3,False,True
09160abff747,14,true_baseline,allowed,0,1.841606855392456,463,276.0,3,False,True
09160abff747,15,true_baseline,allowed,0,1.1882295608520508,419,86.0,3,False,True
09160abff747,16,true_baseline,allowed,0,1.9019490480422974,456,537.0,3,False,True
09160abff747,17,true_baseline,allowed,0,1.044529914855957,763,273.0,3,False,True
09160abff747,18,true_baseline,allowed,0,1.5758908987045288,944,476.0,3,False,True
09160abff747,19,true_baseline,allowed,0,1.330307126045227,394,472.0,3,False,True
09160abff747,20,true_baseline,allowed,0,1.326150894165039,470,156.0,3,False,True
09160abff747,21,true_baseline,allowed,0,1.1867293119430542,581,122.0,3,False,True
09160abff747,22,true_baseline,allowed,0,1.9838999509811401,577,628.0,3,False,True
09160abff747,23,true_baseline,allowed,0,1.3018807172775269,432,121.0,3,False,True
